Label,Offensive/Violent words
0,privilege
0,privileged
0,priye
0,prize
0,proactive
0,probable
0,problem
1,problem
1,problematic
0,problem-free
1,problems
0,problem-solver
0,process
1,procrastinate
1,procrastinates
1,procrastination
0,prodigious
0,prodigiously
0,prodigy
0,produce
0,product
0,productive
0,productively
1,profane
1,profanity
0,proficient
0,proficiently
0,profound
0,profoundly
0,profuse
0,profusion
0,program
0,progress
0,progressive
1,prohibit
1,prohibitive
1,prohibitively
0,project
0,prolific
0,prominence
0,prominent
0,promise
0,promised
0,promises
0,promising
0,promoter
0,prompt
0,promptly
1,propaganda
1,propagandize
0,proper
0,properly
0,property
0,propitious
0,propitiously
1,proprietary
0,pros
1,pros
1,prosecute
0,prosper
0,prosperity
0,prosperous
0,prospros
1,prostitute
0,protect
0,protection
0,protective
1,protest
1,protestant
1,protested
1,protesting
1,protests
1,protracted
0,proud
0,prove
0,proven
0,proves
0,provide
0,providence
0,proving
1,provocation
1,provocative
1,provoke
0,prowess
0,prsaaran
0,prudence
0,prudent
0,prudently
1,pry
0,pryaas
0,pta
0,pta tha
1,pthc
1,pube
1,pubes
1,pubic
1,pubiclice
0,public
1,pucchi
0,puchhaa
0,puchhtaachh
1,pud
1,pudboy
1,pudd
1,puddboy
1,puddu
1,pudhi avandeya
1,pugnacious
1,pugnaciously
1,pugnacity
1,puke
0,pulis
0,pull
1,punany
1,punch
0,punchh
0,punctual
1,punish
1,punishable
1,punitive
0,punjab
0,punjabi
1,punk
1,puntang
1,puny
1,puppet
1,puppets
0,pura
0,puraa
0,puraanaa
0,puraane
0,puraani
0,purana
0,puraskaar
0,pure
0,purify
1,purina princess
0,purposeful
0,purush
0,purusho
0,push
0,pushti
1,puss
1,pussi
1,pussie
1,pussies
1,pussy
1,pussy
1,pussycat
1,pussyeater
1,pussyfucker
1,pussylicker
1,pussylips
1,pussylover
1,pussypounder
1,pusy
0,put
0,putri
0,putt
1,puzzled
1,puzzlement
1,puzzling
0,pyaar
1,quack
0,quaint
0,qualified
0,qualify
1,qualm
1,qualms
1,quandary
1,quarrel
1,quarrellous
1,quarrellously
1,quarrels
1,quarrelsome
0,quart
1,quash
1,quashie
1,queaf
1,queef
1,queer
0,question
1,questionable
1,quibble
1,quibbles
0,quick
0,quicker
1,quickie
0,quiet
0,quieter
1,quim
0,quite
1,quitter
0,quotient
1,ra8s
0,raag
0,raah
0,raahat
0,raaj
0,raajanayik
0,raajdhaani
0,raajdut
0,raajiv
0,raajnaath
0,raajniti
0,raajnitik
0,raajya
0,raajyamatri
0,raajyasabha
0,raajyo
0,raajypaal
0,raam
0,raamnaath
1,raand
1,raand ka jamai
0,raashi
0,raashtr
0,raashtrapati
0,raashtriy
0,raasta
0,raastaa
0,raaste
0,raat
0,raav
0,raavat
0,raay
1,rabbi
1,rabid
0,race
1,racial
1,racism
1,racist
1,racists
1,racy
0,radaar
1,radh
0,radiance
0,radiant
1,radical
1,radicalization
1,radically
1,radicals
0,radio
0,raftaar
0,ragad
1,rage
1,ragged
1,raghead
1,raging
1,raging boner
0,rahe
0,rahegaa
0,rahege
0,rahegi
0,rahi
0,rahinda
0,rahnaa
0,rahne
0,rahte
0,rahul
0,raik
0,rail
1,rail
0,raili
0,rain
0,raise
0,raja
0,rajasthaan
0,rajdhani
0,rajya
0,rakam
1,raked
0,rakh
0,rakha
0,rakhakar
0,rakhe
0,rakhege
0,rakhi
0,rakhna
0,rakhnaa
0,rakhne
0,rakhsha
0,rakhte
0,raksha
0,ram
0,ramesh
1,rampage
1,rampant
1,ramshackle
0,ran
1,rancor
1,randaap
1,randd
1,randi
1,randi
1,randi ka bacha
1,randi ka pati
1,randi ki aulad
1,randi ki tatti
1,randi rona
1,randichod
1,randii
1,randomly
1,randwa
1,randy
0,rang
0,range
1,rankle
0,ranniti
0,rannitik
1,rant
1,ranted
1,ranting
1,rantingly
1,rants
0,rape
1,rape
1,raped
1,raper
0,rapid
1,raping
1,rapist
0,rapport
0,rapt
0,rapture
0,raptureous
0,raptureously
0,rapturous
0,rapturously
1,rascal
1,rascals
1,rash
0,rashtra
0,rassi
0,rasta
0,rate
0,rather
0,rational
1,rattle
1,rattled
1,rattles
1,ravaanaa
1,ravage
0,ravaiyaa
0,ravaiye
1,raving
0,ravivaar
0,razor-sharp
0,rbi
0,reach
0,reachable
1,reactionary
0,read
0,readable
0,readily
0,ready
0,reaffirm
0,reaffirmation
0,real
0,realistic
0,realizable
1,rearend
1,rearentry
0,reason
0,reasonable
0,reasonably
0,reasoned
0,reassurance
0,reassure
1,rebellious
1,rebuff
1,rebuke
1,recalcitrant
1,recant
0,receive
0,receptive
1,recession
1,recessionary
1,reckless
1,recklessly
1,recklessness
0,reclaim
1,recoil
0,recomend
0,recommend
0,recommendation
0,recommendations
0,recommended
0,reconcile
0,reconciliation
0,record
0,record-setting
1,recourses
0,recover
0,recovery
0,rectification
0,rectify
0,rectifying
1,rectum
0,red
0,redeem
0,redeeming
0,redemption
1,redlight
1,redneck
1,redundancy
1,redundant
1,reefer
1,reestie
0,refine
0,refined
0,refinement
0,reform
0,reformed
0,reforming
0,reforms
0,refresh
0,refreshed
0,refreshing
1,refugee
0,refund
0,refunded
1,refusal
1,refuse
1,refused
1,refuses
1,refusing
1,refutation
1,refute
1,refuted
1,refutes
1,refuting
0,regal
0,regally
0,regard
0,region
0,registan
1,regress
1,regression
1,regressive
1,regret
1,regreted
1,regretful
1,regretfully
1,regrets
1,regrettable
1,regrettably
1,regretted
0,reh
0,reha
0,rehna
0,rehnda
0,rehta
0,rehti
1,reject
1,rejected
1,rejecting
1,rejection
1,rejects
0,rejoice
0,rejoicing
0,rejoicingly
0,rejuvenate
0,rejuvenated
0,rejuvenating
0,rekha
1,relapse
0,relaxed
0,relent
1,relentless
1,relentlessly
1,relentlessness
0,reliable
0,reliably
0,relief
0,relish
1,reluctance
1,reluctant
1,reluctantly
0,relve
1,remains
0,remarkable
0,remarkably
0,remedy
0,remember
0,remission
1,remorse
1,remorseful
1,remorsefully
1,remorseless
1,remorselessly
1,remorselessness
0,remunerate
0,renaissance
0,renewed
1,renounce
0,renown
0,renowned
1,rentafuck
1,renunciation
0,repeat
1,repel
1,repetitive
0,replaceable
0,reply
0,reports
1,reprehensible
1,reprehensibly
1,reprehension
1,reprehensive
0,represent
1,repress
1,repression
1,repressive
1,reprimand
1,reproach
1,reproachful
1,reprove
1,reprovingly
1,republican
1,repudiate
1,repudiation
1,repugn
1,repugnance
1,repugnant
1,repugnantly
1,repulse
1,repulsed
1,repulsing
1,repulsive
1,repulsively
1,repulsiveness
0,reputable
0,reputation
0,require
1,rere
0,research
1,resent
1,resentful
1,resentment
0,reserve
1,resignation
1,resigned
0,resilient
1,resistance
0,resolute
0,resound
0,resounding
0,resourceful
0,resourcefulness
0,respect
0,respectable
0,respectful
0,respectfully
0,respite
0,resplendent
0,responsibly
0,responsive
0,rest
0,restful
1,restless
1,restlessness
0,restored
1,restrict
1,restricted
1,restriction
1,restrictive
0,restructure
0,restructured
0,restructuring
0,result
1,resurgent
0,reta
1,retaliate
1,retaliatory
1,retard
1,retarded
1,retardedness
1,retards
1,reticent
0,retire
1,retract
0,retractable
1,retreat
1,retreated
0,revel
0,revelation
1,revenge
1,revengeful
1,revengefully
0,revere
0,reverence
0,reverent
0,reverently
1,reverse cowgirl
1,revert
1,revile
1,reviled
0,revitalize
0,revival
0,revive
0,revives
1,revoke
1,revolt
1,revolting
1,revoltingly
0,revolutionary
0,revolutionize
0,revolutionized
0,revolutionizes
1,revulsion
1,revulsive
0,reward
0,rewarding
0,rewardingly
0,rha
1,rhapsodize
0,rhe
1,rhetoric
1,rhetorical
0,rhi
1,ribbed
1,ricer
0,rich
0,richer
0,richly
0,richness
0,ride
1,ridicule
1,ridicules
1,ridiculous
1,ridiculously
1,rife
1,rift
1,rifts
1,rigger
0,right
0,righten
0,righteous
0,righteously
0,righteousness
0,rightful
0,rightfully
0,rightly
0,rightness
1,rigid
1,rigidity
1,rigidness
1,rile
1,riled
1,rimjob
1,rimming
0,ring
1,rip
1,ripoff
1,rip-off
1,ripped
0,rise
0,rishte
0,rishto
0,rishvat
1,risk
0,risk-free
1,risks
1,risky
1,rival
1,rivalry
0,river
1,roach
0,road
1,roadblocks
1,robber
0,robust
0,rock
0,rockstar
0,rock-star
0,rockstars
0,rock-stars
1,rocky
0,rod
1,rogue
0,roj
0,rojgaar
0,rok
1,rok
0,rokaa
0,rokne
0,rokthaam
0,role
1,rollercoaster
0,romantic
0,romantically
0,romanticize
1,rona
0,ronaa
0,room
0,roomier
0,roomy
0,roop
0,roose
0,root
0,rope
0,rose
0,rosy
1,rosy palm
1,rosy palm and her 5 sisters
1,rot
0,roti
1,roti
1,rotten
1,rough
0,round
1,roundeye
0,row
1,rremediable
0,rss
0,rub
1,rubbish
1,rude
1,rue
1,ruffian
1,ruffle
0,rug
1,ruin
1,ruined
1,ruining
1,ruinous
1,ruins
0,ruk
0,rukh
0,rule
1,rumbling
1,rumor
1,rumors
1,rumours
1,rump
1,rumple
0,run
1,runaway
1,run-down
0,rupaaye
0,rupae
0,rupee
1,rupture
1,russki
1,russkie
1,rust
1,rusts
1,rusty
1,rusty trombone
1,rut
1,ruthless
1,ruthlessly
1,ruthlessness
1,ruts
1,s&m
0,saa
0,saabit
0,saade
0,saadhan
0,saadhe
0,saadhna
0,saaf
0,saajhaa
0,saajish
0,saal
1,saala
0,saalaanaa
1,saaleya
1,saali
1,saalo
0,saamaajik
0,saamaan
0,saamaanya
0,saamnaa
0,saamne
0,saansad
0,saanskriatik
1,saaph
0,saare
0,saari
0,saark
0,saarvajanik
0,saat
0,saath
0,saathsaath
0,sab
0,sabadh
0,sabandho
0,sabdhi
0,sabh
0,sabha
0,sabhaavnaa
0,sabhi
0,saboot
0,sabooto
1,sabotage
0,sabse
0,sachh
0,sachiv
1,sack
1,sacrificed
1,sad
1,sad
0,sadak
0,sadan
0,sadarbh
0,sadasya
0,sadasyiy
0,sadasyo
0,sadasytaa
1,sadden
0,sadev
0,sadhi
1,sadhna
0,sadi
1,sadi hui gand
0,sadigdh
1,sadis
1,sadism
0,sadko
1,sadly
1,sadness
1,sadom
0,safaai
0,safal
0,safalta
0,safaltaa
0,safar
0,safe
0,safed
0,safely
1,sag
0,sagacity
0,sagar
0,sagely
1,sagged
1,sagging
1,saggy
1,sags
0,sahaaraa
0,sahaayak
0,sahayata
0,sahi
0,sahib
0,sahit
0,sahmane
0,sahyog
0,sahyogi
0,sahyogiyo
0,said
0,saikado
0,sail
0,sainaa
0,sainik
0,sainiko
0,saint
0,saintliness
0,saintly
1,sajaa
0,sajje
0,sajyaan
0,sakaa
0,sakat
0,sakda
0,sakde
0,sake
0,sakegaa
0,sakegi
0,sakenge
0,saket
0,sakht
0,sakhti
0,saki
0,sakriy
0,saksham
0,sakta
0,sakta hain
0,sakte
0,sakti
1,sala
0,salaah
0,salaahkaar
0,salaam
1,salacious
1,sale
0,salt
0,salutary
0,salute
0,samaaj
0,samaajvaadi
0,samaan
0,samaanta
0,samaapt
0,samaaroh
0,samadhaan
0,samadhan
0,samagrii
0,samajh
0,samajhch
0,samaksh
0,samanya
0,samarthak
0,samarthan
0,samasya
1,samasyaa
0,samasyaao
0,samay
0,sambadhit
0,sambavit
0,sambhaalne
0,sambhav
0,sambhavit
0,sambodhan
0,sambodhit
1,samckdaddy
0,same
0,samei
0,samet
0,samikshaa
0,samiti
0,samjhaa
0,samjhautaa
0,samjhaute
0,samll
0,sammaan
0,sammelan
0,samoohik
0,sampark
0,sampatti
0,sampoorna
0,samudaay
0,samudra
0,samudri
0,samuh
0,samvedanshil
0,samvidhaan
0,san
0,sanchalit
1,sanctimonious
0,sand
0,sandesh
1,sandm
1,sandnigger
0,sane
0,sangathan
0,sangathno
0,sangeet
0,sangh
0,sangharsh
0,sangya
0,sanjay
0,sanket
0,sankhya
0,sansado
0,sanshodhan
0,sanskriti
0,sant
0,santri
0,sanyantra
0,sanyog
1,sap
0,sapna
0,saptaah
0,saraahnaa
0,sarakshan
0,saral
1,sarcasm
1,sarcastic
1,sarcastically
0,sardiyaan
1,sardonic
1,sardonically
0,sari
0,sarkaar
0,sarkaari
0,sarkaaro
0,sartaaj
0,sarvashreshta
0,sarvochch
0,sasaadhan
0,sashastr
1,sass
0,sasthaa
0,sasthaan
0,sat
0,sat shri akal
0,satah
1,satan
0,satark
0,sateek
1,satirical
1,satirize
0,satisfactorily
0,satisfactory
0,satisfied
0,satisfies
0,satisfy
0,satisfying
0,satisified
0,satra
1,sattaa
1,sattaarudh
0,satusht
0,sau
0,saun
0,sauna
0,saup
0,saupaa
0,saupi
0,saupne
0,savaaddaataao
0,savaalo
0,savaari
1,savage
1,savaged
1,savagery
1,savages
0,savaidhaanik
0,save
0,saver
0,savings
0,savior
0,savvy
0,saw
0,sawaal
1,sawaal
0,say
0,sayukt
1,scag
0,scale
1,scallywag
1,scaly
1,scam
1,scams
1,scandal
1,scandalize
1,scandalized
1,scandalous
1,scandalously
1,scandals
1,scandel
1,scandels
1,scant
1,scapegoat
1,scar
1,scarce
1,scarcely
1,scarcity
1,scare
1,scared
1,scarier
1,scariest
1,scarily
1,scarred
1,scars
1,scary
1,scat
1,scathing
1,scathingly
0,scenic
1,sceptical
0,scheme
1,schlong
0,school
0,schoolo
0,science
1,scissoring
1,scoff
1,scoffingly
1,scold
1,scolded
1,scolding
1,scoldingly
1,scorching
1,scorchingly
0,score
1,scorn
1,scornful
1,scornfully
1,scoundrel
1,scourge
1,scowl
1,scramble
1,scrambled
1,scrambles
1,scrambling
1,scrap
1,scratch
1,scratched
1,scratches
1,scratchy
1,scream
1,screech
1,screw
1,screw you
1,screwed
1,screwed-up
1,screw-up
1,screwy
1,screwyou
1,scrotum
1,scuff
1,scuffs
1,scum
1,scummy
0,se
0,sea
0,seamless
0,search
0,season
0,seasoned
0,seat
0,seate
0,seato
0,second
1,second-class
1,second-tier
1,secretive
0,section
0,sector
0,secure
0,securely
0,security
1,sedentary
0,see
0,seed
0,seedhe
1,seedy
0,seekhna
0,seem
0,seema
0,seemit
0,seere
1,seethe
1,seething
0,segment
0,sehamat
0,sehat
0,sehmat
0,sehmati
0,select
0,selective
0,self
1,self-coup
1,self-criticism
1,self-defeating
1,self-destructive
0,self-determination
1,self-humiliation
1,self-interest
1,selfinterested
1,self-interested
1,selfish
1,selfishly
1,selfishness
0,self-respect
0,self-satisfaction
1,self-serving
0,self-sufficiency
0,self-sufficient
0,sell
1,semen
1,semi-retarded
0,sena
0,senaao
0,send
1,senile
0,senior
0,sensation
0,sensational
1,sensationalize
0,sensationally
0,sensations
0,sense
1,senseless
1,senselessly
0,sensible
0,sensibly
0,sensitive
0,sent
0,sentence
0,separate
1,seppo
0,serene
0,serenity
1,seriousness
1,sermonize
1,servant
0,serve
0,service
1,servitude
1,setback
1,setbacks
0,settle
1,set-up
0,sev
0,seva
0,seva kar
0,sevaa
0,sevaaa
0,seven
1,sever
0,several
1,severe
1,severity
1,sex
1,sex hound
1,sex slave
1,sexed
1,sexfarm
1,sexhouse
1,sexing
1,sexkitten
1,sexo
1,sexpot
1,sextogo
1,sextoy
1,sextoys
1,sexual
1,sexually
1,sexwhore
0,sexy
1,sexy
1,sexymoma
1,sexy-slim
1,sh*t
0,shaadi
0,shaah
0,shaakha
0,shaam
0,shaamil
0,shaandaar
0,shaant
0,shaasan
0,shaayad
0,shabad
1,shabby
0,shabd
0,shabdaansh
0,shabdkosh
1,shadowy
1,shady
1,shag
1,shaggin
1,shagging
0,shaheed
0,shahir
0,shahri
0,shahro
1,shak
1,shake
0,shakhs
0,shakti
1,shaky
0,shall
1,shallow
1,sham
1,shambles
1,shame
1,shameful
1,shamefully
1,shamefulness
1,shameless
1,shamelessly
1,shamelessness
0,shamil
0,shani
0,shanivaar
0,shanti
0,shapath
0,shape
0,sharaab
0,sharad
1,sharam
0,share
0,shareer
0,shariph
1,shark
0,sharmaa
0,sharp
0,sharper
0,sharpest
1,sharply
0,shart
0,sharta
1,shat
1,shatter
0,shav
1,shav
1,shaved beaver
1,shaved pussy
1,shawtypimp
0,shayad
0,she
0,sheeghra
1,sheeney
0,sheersh
0,sheet
0,sheetal
0,shehar
0,sheher
0,shell
1,shemale
1,shhit
1,shibari
0,shikaar
1,shikaar
1,shikaayat
0,shikshaa
1,shimmer
0,shimmering
0,shimmeringly
1,shimmy
0,shine
1,shinola
0,shiny
0,ship
1,shipwreck
1,shirk
1,shirker
1,shirtforbrains
1,shit
1,shitcan
1,shitdick
1,shite
1,shiteater
1,shitface
1,shitfaced
1,shitfit
1,shitfuck
1,shitfucker
1,shitfull
1,shithapens
1,shithappens
1,shithead
1,shithouse
1,shiting
1,shitlist
1,shitola
1,shitoutofluck
1,shits
1,shitstain
1,shitted
1,shitter
1,shitting
1,shitty
1,shiver
0,shivir
0,shivsenaa
1,shock
1,shocked
1,shocking
1,shockingly
1,shoddy
0,shoe
1,shoot
1,shooting
0,shor
0,shore
0,short
1,shortage
1,shortchange
1,shortcoming
1,shortcomings
1,shortfuck
1,short-lived
1,shortness
1,shortsighted
1,shortsightedness
1,shota
1,shotta
0,should
0,shoulder
0,show
1,showdown
1,showtime
1,shrew
1,shriek
1,shrill
1,shrilly
1,shrimping
1,shrivel
1,shroud
1,shrouded
1,shrug
0,shukriya
0,shukrvaar
1,shun
1,shunned
0,shuru
0,shuru hua
0,shuruaat
0,shuruaati
0,si
1,sick
1,sicken
1,sickening
1,sickeningly
1,sickly
1,sickness
0,side
1,sidetrack
1,sidetracked
0,sidhe
1,siege
0,sifaarish
0,sight
0,sign
0,significant
0,sikh
0,sikhana
0,sikkim
0,silent
1,sillily
1,silly
0,silsile
0,silver
0,similar
0,simple
0,simpler
0,simplest
0,simplified
0,simplifies
0,simplify
0,simplifying
1,simplistic
1,simplistically
1,sin
0,since
0,sincere
0,sincerely
0,sincerity
1,sinful
1,sinfully
0,sing
0,singh
0,single
0,sinha
1,sinister
1,sinisterly
1,sink
1,sinking
0,sir
0,sirph
1,sissy
0,sister
0,sit
0,sitaara
0,sitambar
0,site
0,sivaye
0,six
1,sixsixsix
1,sixty nine
1,sixtyniner
0,size
1,skank
1,skankbitch
1,skankfuck
1,skankwhore
1,skanky
1,skanky bitch
1,skankywhore
1,skeletons
1,skeptic
1,skeptical
1,skeptically
1,skepticism
1,sketchy
0,skill
0,skilled
0,skillful
0,skillfully
1,skimpy
0,skin
1,skinflute
1,skinny
1,skittish
1,skittishly
1,skulk
1,skum
1,skumbag
0,sky
1,slack
0,slammin
1,slander
1,slanderer
1,slanderous
1,slanderously
1,slanders
1,slant
1,slanteye
1,slap
1,slapper
1,slashing
1,slaughter
1,slaughtered
1,slav
1,slave
1,slavedriver
1,slaves
1,sleazy
0,sleek
0,sleep
1,sleezebag
1,sleezeball
0,slick
1,slide it in
1,slime
1,slimeball
1,slimebucket
0,slip
1,slog
1,slogged
1,slogging
1,slogs
1,sloooooooooooooow
1,sloooow
1,slooow
1,sloow
1,slopehead
1,slopey
1,sloppily
1,sloppy
1,slopy
1,sloth
1,slothful
0,slow
1,slow
1,slowed
1,slower
1,slowest
1,slowly
1,slow-moving
1,sloww
1,slowww
1,slowwww
1,slug
1,sluggish
1,slump
1,slumping
1,slumpping
1,slur
1,slut
1,sluts
1,slutt
1,slutting
1,slutty
1,slutwear
1,slutwhore
1,sly
1,smack
1,smackthemonkey
0,small
1,smallish
0,smart
0,smarter
0,smartest
0,smartly
1,smash
1,smear
0,smell
1,smell
1,smelled
1,smelling
1,smells
1,smelly
1,smelt
0,smile
0,smiles
0,smiling
0,smilingly
0,smitten
1,smoke
1,smokescreen
1,smolder
1,smoldering
0,smooth
0,smoother
0,smoothes
0,smoothest
0,smoothly
1,smother
1,smoulder
1,smouldering
1,smudge
1,smudged
1,smudges
1,smudging
1,smug
1,smugly
1,smut
1,smuttier
1,smuttiest
1,smutty
1,snag
1,snagged
1,snagging
1,snags
1,snappish
1,snappishly
0,snappy
1,snare
1,snarky
1,snarl
1,snatch
1,snatchpatch
0,snazzy
1,sneak
1,sneakily
1,sneaky
1,sneer
1,sneering
1,sneeringly
1,snigger
1,sniggered
1,sniggering
1,sniggers
1,snigger's
1,sniper
1,snob
1,snobbish
1,snobby
1,snobish
1,snobs
1,snot
0,snow
1,snow nigger
1,snowback
1,snowballing
1,snub
0,so
1,soapy
1,sob
1,sober
1,sobering
1,so-cal
0,soch
0,socha
0,sociable
0,social
0,sodha
1,sodom
1,sodomise
1,sodomite
1,sodomize
1,sodomy
0,soft
0,softer
0,soil
0,solace
0,soldier
1,solemn
0,solicitous
0,solicitously
1,solicitude
0,solid
0,solidarity
0,solution
0,solve
1,somber
0,some
0,somwaar
0,son
0,sona
0,song
0,soniya
1,sonofabitch
1,sonofbitch
1,sooarr
0,soochi
0,soochit
0,soochnaa
0,sookha
0,soon
1,soor
1,soori
0,soothe
0,soothingly
1,sooty
0,sophisticated
1,sore
1,sorely
1,soreness
1,sorrow
1,sorrowful
1,sorrowfully
1,sorry
1,sos
0,soulful
0,sound
0,soundly
0,soundness
1,sour
1,sourly
0,south
1,soviet
0,sp
0,space
0,spacious
1,spade
1,spaghettibender
1,spaghettinigger
1,spank
1,spankthemonkey
0,sparkle
0,sparkling
0,sparsh
0,spasht
0,spashta
0,speak
0,special
0,spectacular
0,spectacularly
0,speech
0,speed
0,speedily
0,speedy
0,spell
0,spellbind
0,spellbinding
0,spellbindingly
0,spellbound
0,spend
1,spendy
1,sperm
1,sperm hearder
1,spermacide
1,spermbag
1,spermherder
1,spew
1,spewed
1,spewing
1,spews
1,spic
1,spick
1,spig
1,spigotty
1,spik
1,spilling
1,spinster
0,spirited
1,spiritless
0,spiritual
1,spit
1,spite
1,spiteful
1,spitefully
1,spitefulness
1,spitter
1,splatter
0,splendid
0,splendidly
0,splendor
1,split
1,splittail
1,splitting
1,spoil
1,spoilage
1,spoilages
1,spoiled
1,spoilled
1,spoils
0,spoke
0,spontaneous
1,spooge
1,spook
1,spookier
1,spookiest
1,spookily
1,spooky
1,spoonfed
1,spoon-fed
1,spoon-feed
1,sporadic
0,sporty
0,spot
0,spotless
1,spotty
0,spread
1,spread eagle
1,spread legs
0,sprightly
0,spring
1,spunk
1,spunky
1,spurious
1,spurn
1,sputter
1,squabble
1,squabbling
1,squander
0,square
1,squash
1,squaw
1,squeak
1,squeaks
1,squeaky
1,squeal
1,squealing
1,squeals
1,squirm
1,stab
0,stability
0,stabilize
0,stable
0,staff
1,stagg
1,stagnant
1,stagnate
1,stagnation
1,staid
1,stain
0,stainless
1,stains
1,stale
1,stalemate
1,stall
1,stalls
0,stambh
1,stammer
1,stampede
0,stand
0,standout
1,standstill
0,star
1,stark
1,starkly
0,starr
0,start
1,startle
1,startling
1,startlingly
1,starvation
1,starve
0,state
0,stately
0,state-of-the-art
1,static
0,station
0,stationo
0,statuesque
0,staunch
0,staunchly
0,staunchness
0,stay
0,stead
0,steadfast
0,steadfastly
0,steadfastness
0,steadiest
0,steadiness
0,steady
1,steal
1,stealing
1,steals
0,steam
0,steel
1,steep
1,steeply
0,stellar
0,stellarly
1,stench
0,step
1,stereotype
1,stereotypical
1,stereotypically
1,stern
1,stew
0,sthaan
0,sthaaniye
0,sthaapit
0,sthaayi
0,sthagit
0,sthit
0,sthithi
0,stick
1,sticky
1,stiff
1,stiffness
1,stiffy
1,stifle
1,stifling
1,stiflingly
1,stigma
1,stigmatize
0,still
0,stimulate
0,stimulates
0,stimulating
0,stimulative
1,sting
1,stinging
1,stingingly
1,stingy
1,stink
1,stinks
0,stirringly
1,stodgy
1,stole
1,stolen
0,stone
0,stood
1,stooge
1,stooges
0,stop
0,store
1,stormy
0,story
1,straggle
1,straggler
0,straight
0,straighten
0,straightforward
1,strain
1,strained
1,straining
1,strange
1,strangely
1,stranger
1,strangest
1,strangle
1,strap on
1,strapon
1,strappado
1,streaky
0,stream
0,streamlined
0,street
1,strenuous
1,stress
1,stresses
1,stressful
1,stressfully
0,stretch
1,stricken
1,strict
1,strictly
1,strident
1,stridently
1,strife
0,strike
1,strike
0,striking
0,strikingly
0,string
1,stringent
1,stringently
1,stringer
1,strip club
1,stripclub
0,striving
1,stroke
1,stroking
0,strong
0,stronger
0,strongest
1,struck
1,struggle
1,struggled
1,struggles
1,struggling
1,strut
1,stubborn
1,stubbornly
1,stubbornness
1,stuck
0,student
0,students
0,study
1,stuffy
1,stumble
1,stumbled
1,stumbles
1,stump
1,stumped
1,stumps
1,stun
0,stunned
0,stunning
0,stunningly
1,stunt
1,stunted
0,stupendous
0,stupendously
1,stupid
1,stupidest
1,stupidfuck
1,stupidfucker
1,stupidity
1,stupidly
1,stupified
1,stupify
1,stupor
0,sturdier
0,sturdy
1,stutter
1,stuttered
1,stuttering
1,stutters
1,sty
1,style doggy
0,stylish
0,stylishly
0,stylized
1,stymied
0,suah
1,suar
1,suar ka bacha
1,suar ke lund
1,suar ki aulad
1,suar ki tatti
1,suar ki ulti
1,suarchod
0,suave
0,suavely
0,subah
1,subdued
0,subject
1,subjected
1,subjection
1,subjugate
1,subjugation
0,sublime
1,submissive
1,subordinate
1,sub-par
1,subpoena
1,subpoenas
1,subservience
1,subservient
0,subsidize
0,subsidized
0,subsidizes
0,subsidizing
0,substance
1,substandard
0,substantive
0,subtract
1,subtract
1,subversion
1,subversive
1,subversively
1,subvert
0,succeed
0,succeeded
0,succeeding
0,succeeds
0,succes
0,success
0,successes
0,successful
0,successfully
1,succumb
0,such
0,suchi
1,suck
1,suck my ass
1,suck my tits
1,suckdick
1,sucked
1,sucker
1,suckme
1,suckmydick
1,suckoff
1,sucks
1,sucky
0,sudden
0,sudhaar
0,sudhaarne
1,sue
1,sued
1,sueing
1,sues
1,suffer
1,suffered
1,sufferer
1,sufferers
1,suffering
1,suffers
0,suffice
0,sufficed
0,suffices
0,sufficient
0,sufficiently
0,suffix
1,suffocate
0,sugar
1,sugar-coat
1,sugarcoated
1,sugar-coated
0,suggest
1,suicidal
1,suicide
1,suicide girls
1,suiside
0,suit
0,suitable
0,sujhaav
0,sukka
1,sulk
1,sullen
1,sully
1,sultry women
0,summer
0,sumptuous
0,sumptuously
0,sumptuousness
0,sun
0,suna
0,sunaa
0,sunaai
0,sunaayaa
0,sundar
0,sundarta
1,sunder
0,sunishchit
1,sunk
1,sunken
0,sunna
0,suno
0,sunvaai
0,super
0,superb
0,superbly
1,superficial
1,superficiality
1,superficially
1,superfluous
0,superior
0,superiority
1,superstition
1,superstitious
0,suply
0,supple
0,supply
0,support
0,supported
0,supporter
0,supporting
0,supportive
0,supports
1,suppress
1,suppression
0,supremacy
0,supreme
0,supremely
0,suprimo
0,supurb
0,supurbly
0,suraj
0,surakhsha
0,surakshit
0,sure
0,suresh
0,surface
0,surgical
0,surmount
0,surpass
0,surprise
0,surreal
1,surrender
0,survey
0,survival
0,survivor
1,susceptible
0,sushmaa
1,suspect
1,suspicion
1,suspicions
1,suspicious
1,suspiciously
0,sustainability
0,sustainable
0,sutra
0,sutro
0,sutte
0,suvidhaa
0,suvidhaaa
0,suvidhaao
0,svaasthy
0,swagat
1,swagger
1,swallow
1,swallower
1,swalow
1,swamped
0,swank
0,swankier
0,swankiest
0,swanky
0,swar
0,swaraaj
0,swaroop
1,swastika
0,swatantra
1,sweaty
0,sweeping
0,sweet
0,sweeten
0,sweetheart
0,sweetly
0,sweetness
1,sweetness
1,swelled
1,swelling
0,swift
0,swiftness
0,swikaar
0,swim
1,swindle
1,swinger
1,swipe
1,swollen
0,syllable
0,symbol
1,symptom
1,symptoms
1,syndrome
1,syphilis
0,system
0,taadaad
0,taakat
0,taaki
0,taalikaa
0,taapmaan
0,taar
0,taara
0,taarikh
0,taariph
0,taayar
